Ilan no,il,Emlak Tipi,m² (Brüt),m² (Net),Oda Sayısı,Bina Yaşı,Bulunduğu Kat,Kat Sayısı,Isıtma turu,Banyo Sayısı,Balkon sayisi,Asansör,Otopark,Site İçerisinde,Aidat (TL),Krediye Uygun,fiyat
1002800,Trabzon,Daire,190,146,1,54,3,4,Merkezi,1,0,False,False,True,176,True,614387
1009836,Samsun,Daire,132,104,3,51,6,8,Merkezi,1,2,True,False,False,81,True,664470
1010332,Eskişehir,Daire,141,112,2,25,6,7,Doğalgaz (Kombi),2,0,False,True,True,307,True,706054
1007616,İstanbul,Daire,191,144,1,10,0,8,Merkezi,1,2,True,True,True,100,True,3486346
1013430,Ankara,Daire,75,59,3,38,9,10,Doğalgaz (Kombi),2,1,True,True,True,131,True,890461
1007815,Ankara,Daire,65,52,4,2,1,5,Merkezi,2,1,True,False,False,32,False,990916
1004378,İzmir,Dükkan,269,190,0,19,0,2,Doğalgaz (Kombi),1,1,True,True,False,24,False,5705750
1008921,İstanbul,Daire,79,67,3,21,0,9,Isıtma Yok,2,2,True,True,True,152,True,1479854
1011910,Ankara,Daire,40,34,3,76,6,17,Merkezi,2,0,True,True,True,111,True,288462
1006716,Ankara,Ofis,335,246,2,35,2,5,Klima,1,2,True,False,False,0,True,2214784
1010128,Kayseri,Dükkan,211,182,0,9,1,1,Doğalgaz (Kombi),1,0,False,True,False,0,False,1192080
1003736,Ankara,Daire,59,48,2,8,7,15,Merkezi,2,1,False,False,True,248,True,507341
1002261,Konya,Daire,98,85,2,5,10,11,Yerden Isıtma,1,1,True,False,False,0,True,423446
1007429,Ankara,Daire,169,144,3,64,1,2,Merkezi,1,0,False,False,False,158,True,1288516
1004005,Adana,Ofis,117,99,1,5,2,6,Doğalgaz (Kombi),1,2,True,True,False,0,False,452085
1009302,Bursa,Daire,248,225,3,17,0,7,Merkezi,1,1,True,False,True,177,True,1830508
1013494,İstanbul,Dükkan,209,166,0,7,4,7,Merkezi,1,0,False,True,False,0,False,4403110
1011190,Bursa,Daire,89,71,2,72,8,15,Doğalgaz (Kombi),2,1,True,True,True,100,True,823013
1002394,Antalya,Daire,94,85,2,7,5,6,Merkezi,1,2,False,False,False,0,True,865274
1001185,Ankara,Daire,201,171,2,30,10,15,Soba,1,2,True,False,True,392,True,2107391
1002007,Eskişehir,Daire,109,78,2,12,3,11,Merkezi,1,1,True,False,False,48,True,642036
1000193,Adana,Ofis,84,59,2,35,11,13,Doğalgaz (Kombi),2,2,True,False,False,145,False,371012
1013362,Antalya,Daire,232,181,2,17,14,16,Doğalgaz (Kombi),1,1,True,True,False,160,True,1907747
1008770,Bursa,Daire,152,136,2,11,1,1,Doğalgaz (Kombi),1,1,True,False,False,80,True,976075
1005525,Samsun,Daire,37,31,2,31,6,8,Merkezi,1,1,True,True,False,0,True,149433
1000771,İstanbul,Daire,178,155,3,7,8,9,Merkezi,2,1,True,True,False,196,True,3678649
1010587,Diyarbakır,Daire,105,91,3,22,12,14,Merkezi,1,1,False,False,False,91,True,439229
1001478,Malatya,Daire,37,27,4,7,0,9,Doğalgaz (Kombi),1,1,True,False,False,0,True,78613
1001846,Eskişehir,Daire,215,166,5,3,10,13,Merkezi,1,0,True,True,False,26,True,1190134
1003740,İstanbul,Daire,220,161,4,57,4,10,Soba,2,1,True,True,False,0,True,3112579
1012609,Diyarbakır,Daire,213,177,4,65,1,2,Merkezi,1,1,False,False,False,0,True,798121
1007986,Adana,Daire,182,166,3,25,9,12,Doğalgaz (Kombi),1,1,True,True,False,0,True,926974
1000405,İzmir,Ofis,373,313,1,13,15,18,Soba,2,1,True,False,False,27,True,4477796
1014310,Samsun,Arsa,650,650,0,37,10,14,Doğalgaz (Kombi),1,1,False,True,False,113,False,1820270
1010265,Antalya,Ofis,399,342,2,63,5,13,Soba,2,0,True,False,False,90,False,3954562
1010088,Konya,Ofis,284,258,0,4,0,9,Doğalgaz (Kombi),1,1,True,True,False,0,False,1112343
1012824,Ankara,Daire,230,188,2,15,3,16,Doğalgaz (Kombi),1,3,True,False,False,242,True,2768769
1006317,İstanbul,Daire,35,25,1,23,1,4,Doğalgaz (Kombi),1,0,False,True,False,163,True,856868
1006581,İstanbul,Daire,174,139,2,57,11,12,Merkezi,2,1,True,False,False,33,True,3778750
1010571,Ankara,Daire,47,37,1,38,5,6,Doğalgaz (Kombi),3,1,True,False,False,121,True,518238
1001447,Eskişehir,Daire,194,139,1,6,2,9,Doğalgaz (Kombi),2,2,True,True,True,436,True,1388213
1000342,Eskişehir,Daire,133,94,3,30,3,4,Merkezi,3,2,False,False,False,13,True,759375
1007468,İstanbul,Daire,56,45,2,68,3,11,Doğalgaz (Kombi),1,1,True,False,False,76,True,1043194
1014050,Malatya,Ofis,130,119,2,23,1,3,Isıtma Yok,1,2,False,False,False,179,False,331200
1010719,İzmir,Arsa,283,283,0,9,12,16,Doğalgaz (Kombi),1,0,False,False,False,128,False,1206743
1000727,Bursa,Arsa,1288,1288,0,54,7,12,Soba,1,0,False,False,False,0,False,3861108
1004577,İstanbul,Daire,201,184,3,44,6,17,Doğalgaz (Kombi),1,1,True,False,False,120,True,4240703
1009168,Bursa,Daire,237,197,3,38,3,6,Doğalgaz (Kombi),1,2,True,False,False,35,True,2090068
1009250,İstanbul,Daire,227,183,2,12,8,18,Doğalgaz (Kombi),1,2,True,True,True,496,True,3822171
1003516,Samsun,Daire,65,47,3,0,14,17,Doğalgaz (Kombi),1,1,True,False,False,41,True,255862
1013342,İstanbul,Daire,244,213,3,63,1,9,Doğalgaz (Kombi),1,0,True,False,False,197,True,6575210
1012087,İstanbul,Dükkan,138,116,0,29,2,11,Isıtma Yok,1,1,False,True,False,68,False,4112674
1007156,Antalya,Daire,146,119,3,52,6,16,Klima,2,0,True,False,True,198,True,1329487
1007851,İzmir,Daire,204,165,3,62,3,18,Klima,2,1,True,False,False,75,True,3362037
1010178,İstanbul,Daire,62,57,2,14,12,17,Doğalgaz (Kombi),1,1,True,False,True,100,True,1429171
1009491,Konya,Villa,525,394,4,73,4,9,Doğalgaz (Kombi),1,1,False,True,False,0,True,3364518
1001348,Gaziantep,Dükkan,37,31,0,16,4,11,Doğalgaz (Kombi),1,1,True,True,False,114,True,146674
1000660,Samsun,Dükkan,232,191,0,5,5,10,Doğalgaz (Kombi),2,2,False,False,False,51,False,1170658
1001492,Mersin,Daire,50,39,3,52,5,8,Merkezi,2,0,True,False,False,41,True,252511
1012269,Antalya,Daire,152,115,3,29,4,12,Klima,1,2,True,False,False,6,True,1034715
1012789,Eskişehir,Ofis,57,47,3,56,0,2,Doğalgaz (Kombi),1,2,False,True,False,235,False,326202
1005154,Samsun,Daire,176,147,2,34,8,14,Doğalgaz (Kombi),1,1,True,True,False,3,True,920722
1010507,İstanbul,Ofis,223,161,1,20,11,14,Doğalgaz (Kombi),2,2,True,False,False,92,True,5041769
1009885,Ankara,Daire,161,128,3,21,3,7,Soba,1,2,False,False,False,0,False,1322020
1014581,Eskişehir,Daire,177,150,4,5,12,13,Doğalgaz (Kombi),1,2,True,False,True,326,True,1263841
1009277,Mersin,Daire,238,183,3,62,4,11,Merkezi,2,1,False,True,True,100,True,807399
1002524,Konya,Daire,118,99,3,69,4,5,Doğalgaz (Kombi),1,3,True,True,False,3,True,668218
1011535,İzmir,Daire,110,91,3,39,3,12,Soba,1,1,True,True,True,100,True,1518807
1012704,Antalya,Daire,235,192,3,31,15,18,Merkezi,3,1,True,False,False,83,False,2123294
1005374,İstanbul,Daire,177,159,5,59,8,10,Merkezi,1,1,False,True,True,380,True,3953957
1003198,İstanbul,Daire,55,43,2,60,1,2,Merkezi,1,1,False,True,False,0,True,1117960
1005717,İzmir,Daire,170,140,3,10,3,9,Yerden Isıtma,1,1,True,True,False,0,True,1767393
1011405,Ankara,Dükkan,62,46,0,1,0,5,Doğalgaz (Kombi),2,1,False,False,False,0,False,942383
1013657,İstanbul,Daire,75,64,4,33,1,10,Klima,1,1,True,True,False,206,True,2048434
1012319,İstanbul,Daire,123,106,2,10,15,18,Doğalgaz (Kombi),1,2,True,False,False,0,True,2795501
1008259,İstanbul,Daire,125,105,2,79,4,7,Merkezi,1,0,True,True,True,138,True,1797239
1012403,Antalya,Ofis,253,200,1,29,0,10,Doğalgaz (Kombi),1,1,False,True,False,90,False,1162841
1000040,Bursa,Daire,78,66,1,6,1,1,Merkezi,1,1,False,True,False,5,False,899537
1010461,Konya,Daire,207,153,5,46,11,15,Doğalgaz (Kombi),1,1,True,False,True,279,True,1003620
1012571,İstanbul,Daire,245,204,4,46,4,14,Doğalgaz (Kombi),1,1,True,True,False,59,False,4611812
1011602,Konya,Daire,41,32,3,31,2,14,Doğalgaz (Kombi),1,2,True,True,False,45,True,266703
1013263,Antalya,Daire,72,66,3,25,5,10,Doğalgaz (Kombi),2,3,True,False,False,21,True,811879
1006816,Diyarbakır,Daire,137,99,3,47,8,17,Isıtma Yok,2,0,True,True,True,228,True,474822
1010559,Eskişehir,Daire,188,161,1,11,2,4,Doğalgaz (Kombi),3,1,False,True,False,0,True,1422835
1011508,Bursa,Daire,120,96,4,21,9,11,Merkezi,1,1,True,True,True,454,True,939871
1012223,Malatya,Daire,175,137,4,46,6,10,Soba,2,1,True,False,True,322,True,757324
1010704,Ankara,Daire,109,83,3,62,6,7,Doğalgaz (Kombi),2,0,True,False,False,22,True,1007420
1002723,İzmir,Daire,42,30,4,47,11,15,Doğalgaz (Kombi),1,1,True,False,False,0,True,499443
1013788,İstanbul,Daire,72,58,2,7,2,6,Doğalgaz (Kombi),2,1,True,True,False,0,True,1675797
1012858,İstanbul,Daire,94,72,2,13,2,3,Doğalgaz (Kombi),2,2,True,False,False,0,True,2393533
1009335,Ankara,Daire,136,124,4,29,1,1,Merkezi,1,1,True,True,False,122,True,1632116
1014602,İzmir,Daire,67,60,3,46,4,15,Doğalgaz (Kombi),3,2,True,True,False,51,True,910224
1007155,İstanbul,Daire,243,195,3,59,12,16,Merkezi,1,0,True,True,False,162,False,4644575
1011503,İstanbul,Daire,169,129,3,32,2,4,Merkezi,1,1,False,False,False,74,True,4076124
1013841,İzmir,Daire,149,124,1,22,11,16,Doğalgaz (Kombi),1,2,True,False,False,133,True,1979590
1011764,Mersin,Daire,172,152,3,19,0,15,Doğalgaz (Kombi),2,2,True,False,False,34,True,545411
1007230,Adana,Daire,101,92,4,45,3,10,Doğalgaz (Kombi),1,0,True,True,False,0,True,674286
1010412,Ankara,Daire,138,101,4,39,2,3,Doğalgaz (Kombi),3,1,True,True,True,100,True,1505073
1005075,İstanbul,Daire,103,75,2,19,13,17,Soba,1,1,True,False,False,158,True,2595282
1010523,İstanbul,Daire,229,174,2,30,2,7,Doğalgaz (Kombi),1,0,True,False,False,0,True,4763356
1007880,Antalya,Daire,56,47,3,6,2,5,Klima,2,1,True,False,False,77,True,439275
1005394,İstanbul,Daire,49,36,5,1,4,12,Yerden Isıtma,2,1,True,False,False,125,True,874184
1009641,Konya,Daire,249,218,1,67,5,11,Doğalgaz (Kombi),1,1,True,True,False,80,True,1572442
1012826,İzmir,Villa,679,566,4,32,7,14,Soba,2,1,True,True,False,0,True,12996901
1007789,Bursa,Daire,210,176,4,47,2,6,Soba,1,2,True,False,True,100,True,2143131
1014017,Diyarbakır,Daire,144,129,5,66,3,7,Merkezi,1,1,True,True,True,100,True,446482
1004088,İstanbul,Villa,222,186,5,15,0,8,Merkezi,1,2,True,False,False,12,True,9308592
1001967,Konya,Daire,177,130,5,8,4,10,Isıtma Yok,1,2,True,True,False,111,True,864344
1013489,İstanbul,Daire,223,194,3,24,8,14,Doğalgaz (Kombi),2,1,True,False,False,0,True,6271902
1013212,Bursa,Daire,239,171,2,46,1,2,Merkezi,1,2,False,False,True,489,False,1445115
1014394,İstanbul,Villa,268,190,3,8,3,18,Klima,1,1,True,False,True,526,True,8067602
1006999,Ankara,Daire,71,60,2,22,3,17,Merkezi,2,2,True,False,False,78,True,749602
1000423,Antalya,Daire,99,78,2,68,3,9,Klima,1,1,True,False,False,0,True,815539
1013913,Mersin,Daire,162,125,3,42,8,12,Klima,1,1,True,True,False,52,True,912665
1010096,İstanbul,Arsa,649,649,0,1,14,18,Merkezi,1,3,False,True,False,0,False,8170930
1014264,Diyarbakır,Daire,207,170,3,75,0,2,Doğalgaz (Kombi),2,1,False,True,True,492,True,630352
1012862,Ankara,Daire,74,60,5,21,7,16,Doğalgaz (Kombi),1,0,True,True,False,164,True,817842
1006142,Bursa,Dükkan,279,249,0,52,10,17,Merkezi,1,0,True,False,False,36,False,2389959
1005661,Ankara,Daire,59,42,4,53,1,9,Doğalgaz (Kombi),1,1,True,False,False,80,True,515838
1009031,Eskişehir,Daire,100,79,2,31,2,5,Doğalgaz (Kombi),2,1,True,False,True,252,True,531695
1004596,Eskişehir,Daire,212,156,1,35,2,12,Doğalgaz (Kombi),1,0,True,False,True,413,True,1213893
1002659,İstanbul,Daire,142,130,4,62,2,3,Yerden Isıtma,1,0,True,False,False,21,True,3645097
1000141,Diyarbakır,Ofis,327,293,2,5,1,8,Merkezi,1,1,True,True,False,0,True,1176486
1002597,İstanbul,Daire,63,51,3,6,15,18,Doğalgaz (Kombi),1,1,True,True,False,49,True,1392913
1006701,Kayseri,Daire,90,68,3,66,4,6,Doğalgaz (Kombi),2,0,True,False,False,21,True,417829
1001377,İstanbul,Daire,222,193,3,6,0,12,Doğalgaz (Kombi),1,0,True,False,False,118,True,3564727
1003674,Kayseri,Daire,49,38,3,12,4,12,Doğalgaz (Kombi),1,1,False,False,True,257,True,165270
1009658,İzmir,Dükkan,185,139,0,30,0,4,Doğalgaz (Kombi),1,1,True,False,False,0,True,3095403
1014845,Antalya,Daire,168,131,4,57,6,13,Merkezi,2,2,True,True,True,100,True,1529184
1006362,Konya,Daire,35,27,3,16,5,8,Merkezi,1,1,True,False,False,19,True,133140
1014549,Trabzon,Daire,172,132,2,1,2,10,Doğalgaz (Kombi),1,1,True,False,False,105,True,529911
1004741,Samsun,Daire,194,168,3,27,1,1,Merkezi,1,0,True,True,True,519,True,731814
1001138,Trabzon,Daire,97,84,2,48,10,15,Doğalgaz (Kombi),3,1,True,True,True,438,True,273794
1010449,Kayseri,Daire,82,66,2,53,8,10,Doğalgaz (Kombi),1,0,False,False,False,0,True,448928
1007374,İstanbul,Arsa,184,184,0,68,3,4,Doğalgaz (Kombi),3,2,True,False,False,58,False,2495724
1001787,Adana,Daire,79,59,1,10,6,11,Doğalgaz (Kombi),1,1,True,True,False,0,True,487813
1012029,Antalya,Ofis,170,129,1,25,8,13,Merkezi,1,1,True,False,False,117,False,1427750
1004646,İstanbul,Villa,570,447,3,49,11,17,Doğalgaz (Kombi),1,1,True,False,False,0,True,16824237
1007568,Ankara,Daire,226,190,3,68,2,7,Soba,2,2,True,False,False,53,True,2165914
1000459,İstanbul,Daire,245,213,3,0,0,6,Doğalgaz (Kombi),1,1,True,False,True,663,True,4086650
1006115,İzmir,Daire,126,99,3,9,12,17,Doğalgaz (Kombi),1,1,True,False,False,0,True,2616699
1008179,İstanbul,Daire,90,66,3,0,5,6,Merkezi,2,1,True,False,False,0,True,1458236
1000948,İstanbul,Ofis,343,288,1,3,2,14,Merkezi,1,0,True,True,False,115,False,3908976
1009528,Ankara,Daire,203,150,3,41,5,18,Soba,2,1,True,True,True,332,False,2456763
1006370,Samsun,Daire,82,68,3,3,1,15,Doğalgaz (Kombi),1,0,True,False,True,100,True,308030
1004628,Mersin,Daire,244,212,4,5,8,10,Merkezi,1,1,True,True,True,911,True,1270750
1007358,Kayseri,Daire,226,191,1,36,0,8,Soba,1,1,False,True,True,393,False,1212786
1005925,Antalya,Daire,182,129,1,46,10,12,Doğalgaz (Kombi),1,1,True,False,False,85,True,1408538
1006040,Ankara,Daire,221,156,3,71,2,14,Merkezi,1,1,True,False,True,478,True,1993390
1000441,Ankara,Daire,123,95,3,48,0,9,Isıtma Yok,1,2,True,False,False,132,True,572030
1006659,İstanbul,Daire,162,124,2,38,8,18,Merkezi,2,1,True,False,False,125,True,3358873
1009794,Bursa,Daire,226,168,2,44,1,9,Doğalgaz (Kombi),1,2,False,False,True,528,True,1815237
1010430,İstanbul,Daire,63,53,5,31,0,10,Isıtma Yok,1,0,True,False,True,270,True,1445999
1008831,İstanbul,Daire,221,158,2,29,7,9,Merkezi,1,1,True,False,True,139,False,4757287
1009046,Adana,Daire,95,72,3,48,1,4,Doğalgaz (Kombi),1,3,False,False,False,0,True,529983
1003830,İstanbul,Daire,122,94,2,10,2,6,Doğalgaz (Kombi),1,1,True,True,False,105,True,2779200
1014101,Bursa,Arsa,887,887,0,22,4,13,Doğalgaz (Kombi),1,1,True,False,False,92,True,4048964
1006144,Trabzon,Daire,198,181,1,58,1,13,Merkezi,1,1,True,False,False,167,True,647545
1013587,İstanbul,Daire,78,65,1,4,1,2,Doğalgaz (Kombi),1,0,False,True,False,128,True,2605145
1006344,İstanbul,Daire,97,84,3,3,1,5,Merkezi,2,0,True,False,False,0,True,2023280
1012433,Ankara,Arsa,1362,1362,0,73,0,2,Klima,3,1,True,False,False,0,False,6312565
1001958,Konya,Daire,38,27,2,20,0,11,Klima,2,0,False,True,False,24,False,112231
1009262,Antalya,Dükkan,32,27,0,25,4,9,Doğalgaz (Kombi),3,2,False,False,False,0,True,343590
1000155,Eskişehir,Daire,81,57,1,55,12,13,Soba,3,1,False,False,True,475,True,497407
1010487,İzmir,Daire,187,157,5,32,6,9,Doğalgaz (Kombi),1,1,True,True,False,0,True,3144240
1011931,İzmir,Daire,222,155,2,61,3,4,Doğalgaz (Kombi),1,2,False,True,False,30,True,2977382
1004578,İstanbul,Daire,89,75,3,14,11,18,Doğalgaz (Kombi),1,3,True,False,False,0,False,1934983
1001089,İstanbul,Daire,122,91,2,62,6,10,Doğalgaz (Kombi),2,2,True,False,False,2,True,4159572
1006049,İzmir,Ofis,170,126,1,19,5,6,Doğalgaz (Kombi),1,1,False,True,False,0,True,1446146
1011132,İstanbul,Daire,80,59,2,30,1,2,Doğalgaz (Kombi),1,0,False,True,False,0,True,1951884
1013743,İstanbul,Daire,176,138,2,78,6,8,Merkezi,3,1,True,True,False,121,True,3954319
1009122,Ankara,Arsa,497,497,0,18,1,5,Soba,1,1,True,False,False,0,False,1739006
1007950,İzmir,Villa,192,144,3,14,3,15,Doğalgaz (Kombi),2,2,True,True,False,68,True,3577005
1011101,İstanbul,Daire,163,117,2,66,4,9,Yerden Isıtma,1,1,True,False,False,163,True,3937617
1001674,Ankara,Daire,197,153,3,74,4,16,Doğalgaz (Kombi),2,2,True,False,False,69,True,1853820
1006763,İstanbul,Daire,87,62,2,4,0,2,Doğalgaz (Kombi),2,1,False,False,False,148,True,2358173
1012559,Trabzon,Arsa,1782,1782,0,17,8,16,Doğalgaz (Kombi),1,0,False,False,False,175,False,4892313
1006416,Adana,Daire,181,152,3,17,0,4,Doğalgaz (Kombi),2,1,True,False,True,100,True,894528
1014345,Ankara,Daire,142,128,4,61,6,8,Doğalgaz (Kombi),3,1,False,False,True,368,True,1449561
1011439,Malatya,Daire,108,98,4,18,7,14,Soba,2,1,True,True,False,92,True,245203
1002326,İzmir,Daire,126,90,3,54,0,2,Doğalgaz (Kombi),1,0,True,True,True,284,True,733175
1007096,Konya,Dükkan,111,84,0,45,1,1,Merkezi,1,2,False,False,False,11,False,524734
1013001,İstanbul,Daire,245,196,3,51,1,7,Doğalgaz (Kombi),1,1,True,False,False,22,True,5888716
1011780,İstanbul,Arsa,1534,1534,0,55,4,10,Isıtma Yok,2,2,True,True,False,37,False,26438288
1006450,İstanbul,Daire,239,189,4,23,10,16,Isıtma Yok,2,0,True,False,False,136,True,6995914
1013936,İstanbul,Villa,389,287,3,20,0,5,Merkezi,2,1,False,True,False,0,True,18444716
1001715,Ankara,Daire,159,119,4,13,3,18,Doğalgaz (Kombi),1,0,True,False,False,80,True,1486117
1009890,Ankara,Daire,195,156,3,59,0,13,Soba,1,1,True,False,False,124,True,2413118
1009172,Ankara,Daire,222,197,2,59,1,9,Doğalgaz (Kombi),2,2,True,True,False,6,True,2902594
1008381,İstanbul,Daire,210,150,2,25,0,3,Doğalgaz (Kombi),1,1,True,True,False,0,True,4293900
1009433,Adana,Villa,381,269,3,36,2,3,Doğalgaz (Kombi),2,1,False,True,False,0,True,3218250
1003831,İzmir,Daire,166,137,3,54,3,8,Doğalgaz (Kombi),3,0,True,True,True,100,True,1998893
1006299,İzmir,Daire,221,200,4,18,1,12,Soba,1,3,True,False,True,490,True,3164165
1003348,Adana,Daire,91,83,3,11,2,5,Doğalgaz (Kombi),1,0,False,True,True,298,True,451357
1014283,Ankara,Daire,245,197,1,25,5,14,Soba,3,0,True,False,True,357,True,2346751
1009177,İstanbul,Daire,38,30,3,9,0,4,Doğalgaz (Kombi),1,0,False,True,False,0,True,1023196
1010013,İzmir,Daire,36,33,4,27,1,3,Merkezi,1,1,False,False,False,5,True,282686
1000587,Bursa,Ofis,171,131,2,17,1,1,Isıtma Yok,2,2,False,True,False,0,False,976912
1009346,Bursa,Daire,126,91,2,36,2,4,Doğalgaz (Kombi),2,2,True,True,False,49,True,930930
1010964,İzmir,Daire,203,170,2,17,4,9,Doğalgaz (Kombi),2,0,True,True,True,102,True,2547224
1014287,İzmir,Daire,181,137,3,10,9,10,Isıtma Yok,1,0,False,True,True,145,True,2194729
1010091,Bursa,Daire,119,85,4,23,5,10,Merkezi,1,1,False,False,False,0,True,702314
1002990,Konya,Daire,133,94,2,25,0,2,Merkezi,2,1,False,False,False,42,True,600466
1013934,İstanbul,Villa,391,276,3,16,2,10,Doğalgaz (Kombi),1,1,True,False,False,0,True,9634889
1011831,İzmir,Daire,228,200,3,22,2,3,Soba,1,2,True,True,False,0,True,1837046
1013312,İstanbul,Daire,235,193,2,2,6,8,Klima,1,1,True,False,False,124,True,4378859
1009587,Bursa,Daire,61,46,2,37,5,11,Merkezi,1,0,True,False,False,45,True,420376
1000264,İstanbul,Daire,116,96,3,59,2,3,Soba,2,1,True,True,True,256,True,2265069
1012653,Konya,Arsa,997,997,0,12,1,14,Merkezi,1,1,True,True,False,170,False,1993352
1006788,Ankara,Daire,196,145,3,17,6,7,Merkezi,2,1,True,False,False,46,True,2459320
1014308,İstanbul,Villa,241,184,3,16,3,14,Soba,3,1,True,False,False,0,True,7826491
1012767,İstanbul,Dükkan,117,99,0,12,4,12,Doğalgaz (Kombi),1,0,True,False,False,0,False,2045596
1010131,İzmir,Daire,229,182,2,28,3,4,Doğalgaz (Kombi),1,0,False,False,False,0,True,2489631
1003864,İstanbul,Daire,101,86,1,57,5,11,Merkezi,1,2,True,True,False,77,True,1689382
1010435,Ankara,Daire,129,118,1,15,0,3,Doğalgaz (Kombi),1,1,False,False,False,0,True,1716178
1010592,Bursa,Arsa,916,916,0,9,4,8,Doğalgaz (Kombi),1,1,True,False,False,8,False,4760833
1006274,Bursa,Daire,72,65,3,20,2,14,Klima,1,1,True,False,False,90,True,488225
1013020,İstanbul,Ofis,384,279,1,56,1,3,Soba,1,1,False,False,False,8,True,7111180
1014704,Ankara,Daire,240,190,4,56,3,12,Merkezi,1,0,True,True,False,260,True,3861192
1003711,Gaziantep,Daire,111,89,2,7,4,12,Doğalgaz (Kombi),1,1,True,True,False,68,True,362828
1008438,Bursa,Daire,45,36,3,27,3,18,Merkezi,2,2,False,False,False,49,True,362136
1009786,Malatya,Dükkan,216,164,0,71,3,5,Merkezi,1,2,False,True,True,62,True,916350
1001529,Antalya,Daire,186,157,4,30,3,8,Doğalgaz (Kombi),1,2,False,False,True,421,True,1746502
1012293,Gaziantep,Daire,187,146,3,39,0,6,Soba,2,1,True,False,True,380,True,752283
1000923,İstanbul,Daire,237,211,3,32,1,1,Merkezi,1,1,True,False,False,4,True,5481432
1012798,Adana,Daire,219,187,2,4,0,17,Doğalgaz (Kombi),2,2,True,True,False,23,True,1416645
1007329,Mersin,Daire,154,141,2,61,6,12,Klima,2,1,False,False,False,95,False,956357
1004364,Ankara,Daire,203,166,3,69,4,17,Yerden Isıtma,1,1,True,True,False,81,True,2164606
1000669,Samsun,Dükkan,112,96,0,41,11,15,Doğalgaz (Kombi),1,1,False,False,False,0,False,526075
1003604,Ankara,Daire,145,108,4,12,4,6,Doğalgaz (Kombi),2,1,True,True,False,125,True,1447024
1005108,Bursa,Daire,216,180,2,23,10,13,Merkezi,1,2,True,False,False,220,True,1426934
1010102,Bursa,Dükkan,165,136,0,13,0,16,Isıtma Yok,2,1,True,True,False,66,True,1535179
1013520,İstanbul,Villa,120,101,4,51,2,10,Doğalgaz (Kombi),1,1,True,True,False,60,True,3106478
1005248,Malatya,Daire,237,167,2,75,5,6,Merkezi,1,1,True,False,True,131,True,573965
1007183,Konya,Daire,50,45,3,46,1,11,Doğalgaz (Kombi),2,1,True,False,False,37,True,204581
1010888,Mersin,Villa,622,458,4,20,0,5,Doğalgaz (Kombi),1,2,True,False,False,55,True,5848634
1002591,İstanbul,Daire,82,64,1,16,6,14,Isıtma Yok,2,1,True,False,False,0,True,2036190
1005906,Ankara,Daire,247,192,3,12,0,2,Doğalgaz (Kombi),1,1,False,True,False,51,True,2373461
1009973,Bursa,Daire,188,169,3,30,5,11,Doğalgaz (Kombi),1,1,True,True,False,103,True,1562071
1006509,Kayseri,Daire,95,75,3,61,1,13,Isıtma Yok,2,1,True,False,False,0,True,411292
1011205,Ankara,Daire,94,82,1,77,7,13,Doğalgaz (Kombi),2,3,True,True,False,0,True,982788
1007133,Antalya,Daire,241,219,3,0,5,8,Doğalgaz (Kombi),1,0,True,False,True,329,True,1680191
1002307,Kayseri,Daire,115,97,3,39,3,8,Doğalgaz (Kombi),2,2,True,False,False,20,True,414519
1008804,İstanbul,Daire,236,212,2,45,2,10,Yerden Isıtma,2,3,True,False,False,0,True,5718590
1003690,Antalya,Daire,120,98,3,37,11,16,Klima,1,1,False,True,False,8,True,1230333
1000687,Mersin,Arsa,1743,1743,0,3,10,12,Klima,1,0,False,False,False,84,False,3972327
